,isFraudUser
company_3148_window_3,False
company_3148_window_2,False
company_3148_window_1,False
company_3148_window_0,False
company_3312_window_9,False
company_3312_window_8,False
company_3312_window_7,False
company_3312_window_6,False
company_3312_window_5,False
company_3312_window_4,False
company_3312_window_3,False
company_3312_window_2,False
company_3312_window_1,False
company_3312_window_0,False
company_5375_window_9,False
company_5375_window_8,False
company_5375_window_7,False
company_5375_window_6,False
company_5375_window_5,False
company_5375_window_4,False
company_5375_window_3,False
company_5375_window_2,False
company_5375_window_1,False
company_5375_window_0,False
company_5649_window_9,True
company_5649_window_8,True
company_5649_window_7,True
company_5649_window_6,True
company_5649_window_5,True
company_5649_window_4,True
company_5649_window_3,True
company_5649_window_2,True
company_5649_window_1,True
company_5649_window_0,True
company_279_window_9,False
company_279_window_8,False
company_279_window_7,False
company_279_window_6,False
company_279_window_5,False
company_279_window_4,False
company_279_window_3,False
company_279_window_2,False
company_279_window_1,False
company_279_window_0,False
company_6150_window_1,False
company_6150_window_2,False
company_6150_window_3,False
company_6150_window_0,False
company_5067_window_9,False
company_5067_window_8,False
company_5067_window_7,False
company_5067_window_6,False
company_5067_window_5,False
company_5067_window_4,False
company_5067_window_3,False
company_5067_window_2,False
company_5067_window_1,False
company_5067_window_0,False
company_6019_window_9,False
company_6019_window_8,False
company_6019_window_7,False
company_6019_window_6,False
company_6019_window_5,False
company_6019_window_4,False
company_6019_window_3,False
company_6019_window_2,False
company_6019_window_1,False
company_6019_window_0,False
company_6013_window_9,False
company_6013_window_8,False
company_6013_window_7,False
company_6013_window_6,False
company_6013_window_5,False
company_6013_window_4,False
company_6013_window_3,False
company_6013_window_2,False
company_6013_window_1,False
company_6013_window_0,False
company_6211_window_9,False
company_6211_window_8,False
company_6211_window_7,False
company_6211_window_6,False
company_6211_window_5,False
company_6211_window_4,False
company_6211_window_3,False
company_6211_window_2,False
company_6211_window_1,False
company_6211_window_0,False
company_3425_window_9,True
company_3425_window_8,True
company_3425_window_7,True
company_3425_window_6,True
company_3425_window_5,True
company_3425_window_4,True
company_3425_window_3,True
company_3425_window_2,True
company_3425_window_1,True
company_3425_window_0,True
company_4771_window_9,True
company_4771_window_8,True
company_4771_window_7,True
company_4771_window_6,True
company_4771_window_5,True
company_4771_window_4,True
company_4771_window_3,True
company_4771_window_2,True
company_4771_window_1,True
company_4771_window_0,True
company_396_window_9,False
company_396_window_8,False
company_396_window_7,False
company_396_window_6,False
company_396_window_5,False
company_396_window_4,False
company_396_window_3,False
company_396_window_2,False
company_396_window_1,False
company_396_window_0,False
company_220_window_9,False
company_220_window_8,False
company_220_window_7,False
company_220_window_6,False
company_220_window_5,False
company_220_window_4,False
company_220_window_3,False
company_220_window_2,False
company_220_window_1,False
company_220_window_0,False
company_6097_window_9,False
company_6097_window_8,False
company_6097_window_7,False
company_6097_window_6,False
company_6097_window_5,False
company_6097_window_4,False
company_6097_window_3,False
company_6097_window_2,False
company_6097_window_1,False
company_6097_window_0,False
company_1594_window_9,False
company_1594_window_8,False
company_1594_window_7,False
company_1594_window_6,False
company_1594_window_5,False
company_1594_window_4,False
company_1594_window_3,False
company_1594_window_2,False
company_1594_window_1,False
company_1594_window_0,False
company_2575_window_9,False
company_2575_window_8,False
company_2575_window_7,False
company_2575_window_6,False
company_2575_window_5,False
company_2575_window_4,False
company_2575_window_3,False
company_2575_window_2,False
company_2575_window_1,False
company_2575_window_0,False
company_7286_window_9,False
company_7286_window_8,False
company_7286_window_7,False
company_7286_window_6,False
company_7286_window_5,False
company_7286_window_4,False
company_7286_window_3,False
company_7286_window_2,False
company_7286_window_1,False
company_7286_window_0,False
company_2686_window_0,True
company_5689_window_9,False
company_5689_window_8,False
company_5689_window_7,False
company_5689_window_6,False
company_5689_window_5,False
company_5689_window_4,False
company_5689_window_3,False
company_5689_window_2,False
company_5689_window_1,False
company_5689_window_0,False
company_1531_window_9,False
company_1531_window_8,False
company_1531_window_7,False
company_1531_window_6,False
company_1531_window_5,False
company_1531_window_4,False
company_1531_window_3,False
company_1531_window_2,False
company_1531_window_1,False
company_1531_window_0,False
company_1326_window_9,False
company_1326_window_8,False
company_1326_window_7,False
company_1326_window_6,False
company_1326_window_5,False
company_1326_window_4,False
company_1326_window_3,False
company_1326_window_2,False
company_1326_window_1,False
company_1326_window_0,False
company_1573_window_9,False
company_1573_window_8,False
company_1573_window_7,False
company_1573_window_6,False
company_1573_window_5,False
company_1573_window_4,False
company_1573_window_3,False
company_1573_window_2,False
company_1573_window_1,False
company_1573_window_0,False
company_1782_window_9,False
company_1782_window_8,False
company_1782_window_7,False
company_1782_window_6,False
company_1782_window_5,False
company_1782_window_4,False
company_1782_window_3,False
company_1782_window_2,False
company_1782_window_1,False
company_1782_window_0,False
company_5286_window_9,True
company_5286_window_8,True
company_5286_window_7,True
company_5286_window_6,True
company_5286_window_5,True
company_5286_window_4,True
company_5286_window_3,True
company_5286_window_2,True
company_5286_window_1,True
company_5286_window_0,True
company_6193_window_9,False
company_6193_window_8,False
company_6193_window_7,False
company_6193_window_6,False
company_6193_window_5,False
company_6193_window_4,False
company_6193_window_3,False
company_6193_window_2,False
company_6193_window_1,False
company_6193_window_0,False
company_5857_window_9,True
company_5857_window_8,True
company_5857_window_7,True
company_5857_window_6,True
company_5857_window_5,True
company_5857_window_4,True
company_5857_window_3,True
company_5857_window_2,True
company_5857_window_1,True
company_5857_window_0,True
company_1907_window_9,False
company_1907_window_8,False
company_1907_window_7,False
company_1907_window_6,False
company_1907_window_5,False
company_1907_window_4,False
company_1907_window_3,False
company_1907_window_2,False
company_1907_window_1,False
company_1907_window_0,False
company_4777_window_9,False
company_4777_window_8,False
company_4777_window_7,False
company_4777_window_6,False
company_4777_window_5,False
company_4777_window_4,False
company_4777_window_3,False
company_4777_window_2,False
company_4777_window_1,False
company_4777_window_0,False
company_3240_window_9,False
company_3240_window_8,False
company_3240_window_7,False
company_3240_window_6,False
company_3240_window_5,False
company_3240_window_4,False
company_3240_window_3,False
company_3240_window_2,False
company_3240_window_1,False
company_3240_window_0,False
company_4271_window_9,False
company_4271_window_8,False
company_4271_window_7,False
company_4271_window_6,False
company_4271_window_5,False
company_4271_window_4,False
company_4271_window_3,False
company_4271_window_2,False
company_4271_window_1,False
company_4271_window_0,False
company_7372_window_9,False
company_7372_window_8,False
company_7372_window_7,False
company_7372_window_6,False
company_7372_window_5,False
company_7372_window_4,False
company_7372_window_3,False
company_7372_window_2,False
company_7372_window_1,False
company_7372_window_0,False
company_184_window_9,False
company_184_window_8,False
company_184_window_7,False
company_184_window_6,False
company_184_window_5,False
company_184_window_4,False
company_184_window_3,False
company_184_window_2,False
company_184_window_1,False
company_184_window_0,False
company_1660_window_9,False
company_1660_window_8,False
company_1660_window_7,False
company_1660_window_6,False
company_1660_window_5,False
company_1660_window_4,False
company_1660_window_3,False
company_1660_window_2,False
company_1660_window_1,False
company_1660_window_0,False
company_6778_window_9,False
company_6778_window_8,False
company_6778_window_7,False
company_6778_window_6,False
company_6778_window_5,False
company_6778_window_4,False
company_6778_window_3,False
company_6778_window_2,False
company_6778_window_1,False
company_6778_window_0,False
company_7089_window_9,False
company_7089_window_8,False
company_7089_window_7,False
company_7089_window_6,False
company_7089_window_5,False
